IP,timestamp,HTTP_method,request_path,status_code,content_length
172.143.3.2,2024-03-01 06:37:15,HEAD,/profile,403,4096
172.143.3.2,2024-03-01 23:13:44,PATCH,/api/data,404,4096
172.24.1.1,2024-03-01 16:06:36,HEAD,/api/data,401,4096
172.24.1.1,2024-03-01 02:08:46,PATCH,/logout,500,256
192.168.1.5,2024-03-01 10:05:43,GET,/api/user,401,2048
192.168.1.1,2024-03-01 17:08:38,GET,/login,200,256
172.24.1.1,2024-03-01 04:34:12,OPTIONS,/logout,403,4096
192.168.1.4,2024-03-01 23:17:55,PUT,/admin,500,512
172.143.3.2,2024-03-01 20:47:17,PATCH,/profile,401,256
192.168.1.2,2024-03-01 18:44:14,DELETE,/admin,200,1024
192.168.1.2,2024-03-01 17:31:01,HEAD,/login,201,512
192.168.1.3,2024-03-01 05:59:29,HEAD,/api/user,201,256
192.168.1.3,2024-03-01 02:29:59,POST,/home,301,2048
192.168.1.4,2024-03-01 18:32:02,OPTIONS,/logout,200,512
192.168.1.3,2024-03-01 17:35:13,POST,/dashboard,404,1024
192.168.1.1,2024-03-01 09:27:06,DELETE,/admin,401,4096
192.168.1.2,2024-03-01 22:16:55,OPTIONS,/dashboard,201,256
192.168.1.2,2024-03-01 15:22:00,GET,/settings,301,128
192.168.1.5,2024-03-01 15:06:36,PATCH,/profile,404,128
172.24.1.1,2024-03-01 02:05:35,PATCH,/login,404,256
192.168.1.4,2024-03-01 16:47:25,PATCH,/api/data,404,512
192.168.1.4,2024-03-01 02:40:11,OPTIONS,/login,401,128
192.168.1.2,2024-03-01 15:21:59,HEAD,/api/user,401,256
192.168.1.4,2024-03-01 07:57:27,HEAD,/api/user,403,4096
192.168.1.5,2024-03-01 14:41:11,POST,/logout,500,2048
172.24.1.1,2024-03-01 06:44:15,PUT,/home,500,128
192.168.1.5,2024-03-01 18:57:27,PUT,/dashboard,403,1024
172.24.1.1,2024-03-01 23:53:32,PUT,/logout,201,512
192.168.1.3,2024-03-01 21:28:06,GET,/logout,500,256
192.168.1.5,2024-03-01 15:17:48,HEAD,/settings,200,4096
192.168.1.2,2024-03-01 03:17:48,GET,/login,200,256
192.168.1.2,2024-03-01 11:05:43,HEAD,/dashboard,500,2048
192.168.1.2,2024-03-01 21:24:54,POST,/profile,201,512
192.168.1.5,2024-03-01 07:58:28,HEAD,/admin,403,1024
192.168.1.4,2024-03-01 12:50:20,PATCH,/login,403,4096
192.168.1.4,2024-03-01 04:06:36,POST,/home,403,256
192.168.1.5,2024-03-01 15:29:59,GET,/api/data,500,256
172.24.1.1,2024-03-01 00:31:09,POST,/admin,500,2048
192.168.1.2,2024-03-01 05:48:26,HEAD,/login,301,128
172.143.3.2,2024-03-01 11:54:32,DELETE,/home,404,256
172.143.3.2,2024-03-01 06:08:39,HEAD,/home,201,512
192.168.1.5,2024-03-01 01:39:10,PATCH,/api/data,401,1024
192.168.1.5,2024-03-01 10:16:55,DELETE,/settings,201,2048
192.168.1.2,2024-03-01 13:52:22,OPTIONS,/admin,403,512
192.168.1.3,2024-03-01 22:17:55,DELETE,/profile,500,512
192.168.1.3,2024-03-01 01:04:34,PUT,/settings,301,1024
172.143.3.2,2024-03-01 10:05:43,POST,/api/user,403,1024
192.168.1.4,2024-03-01 04:22:01,PATCH,/settings,500,2048
192.168.1.3,2024-03-01 16:46:24,PATCH,/login,301,512
172.24.1.1,2024-03-01 21:16:54,DELETE,/dashboard,401,256
192.168.1.5,2024-03-01 08:34:04,PATCH,/home,201,4096
172.143.3.2,2024-03-01 21:23:53,GET,/profile,404,2048
192.168.1.1,2024-03-01 09:27:06,DELETE,/admin,301,2048
172.143.3.2,2024-03-01 18:49:27,GET,/admin,403,512
192.168.1.2,2024-03-01 18:25:55,HEAD,/login,500,1024
192.168.1.2,2024-03-01 12:38:08,POST,/logout,401,1024
192.168.1.2,2024-03-01 22:16:54,DELETE,/login,301,2048
192.168.1.5,2024-03-01 18:09:39,DELETE,/home,500,4096
192.168.1.2,2024-03-01 19:25:04,DELETE,/profile,201,512
172.24.1.1,2024-03-01 07:57:28,GET,/api/user,301,128
192.168.1.5,2024-03-01 00:31:09,PUT,/login,404,256
192.168.1.2,2024-03-01 07:26:04,OPTIONS,/admin,200,1024
192.168.1.2,2024-03-01 18:24:02,OPTIONS,/api/user,404,4096
192.168.1.3,2024-03-01 05:59:37,HEAD,/admin,401,256
192.168.1.1,2024-03-01 08:10:40,OPTIONS,/login,500,1024
192.168.1.3,2024-03-01 01:27:58,HEAD,/login,201,512
192.168.1.1,2024-03-01 07:01:39,POST,/logout,404,1024
192.168.1.3,2024-03-01 05:59:37,OPTIONS,/settings,200,2048
192.168.1.1,2024-03-01 02:52:23,OPTIONS,/profile,200,512
192.168.1.1,2024-03-01 00:54:32,PUT,/admin,200,4096
172.24.1.1,2024-03-01 09:47:17,OPTIONS,/api/data,403,512
192.168.1.5,2024-03-01 14:45:23,OPTIONS,/api/user,500,2048
192.168.1.3,2024-03-01 09:27:06,HEAD,/dashboard,401,512
172.143.3.2,2024-03-01 00:55:33,PUT,/api/data,404,128
192.168.1.3,2024-03-01 09:35:05,HEAD,/profile,201,256
192.168.1.1,2024-03-01 03:29:00,GET,/profile,500,512
172.143.3.2,2024-03-01 07:33:03,POST,/api/user,301,4096
172.143.3.2,2024-03-01 00:18:57,GET,/login,200,1024
192.168.1.2,2024-03-01 12:06:45,HEAD,/api/data,500,512
192.168.1.5,2024-03-01 03:54:24,OPTIONS,/login,200,256
172.24.1.1,2024-03-01 17:31:01,PATCH,/home,403,256
172.24.1.1,2024-03-01 09:36:06,OPTIONS,/admin,301,2048
192.168.1.3,2024-03-01 03:54:24,GET,/dashboard,301,1024
172.143.3.2,2024-03-01 11:13:43,DELETE,/api/data,500,4096
192.168.1.3,2024-03-01 04:35:13,POST,/settings,403,128
192.168.1.2,2024-03-01 07:46:16,PUT,/settings,404,128
192.168.1.1,2024-03-01 04:46:24,OPTIONS,/logout,401,4096
192.168.1.4,2024-03-01 19:33:03,DELETE,/dashboard,401,1024
192.168.1.5,2024-03-01 19:45:15,DELETE,/home,200,2048
172.24.1.1,2024-03-01 02:09:47,PATCH,/home,201,512
192.168.1.2,2024-03-01 13:15:46,PATCH,/logout,301,128
172.143.3.2,2024-03-01 08:15:53,HEAD,/dashboard,200,512
192.168.1.2,2024-03-01 20:14:53,PUT,/settings,200,4096
192.168.1.1,2024-03-01 02:41:11,PUT,/profile,301,1024
192.168.1.1,2024-03-01 04:47:25,HEAD,/api/data,200,1024
172.143.3.2,2024-03-01 07:09:40,HEAD,/dashboard,500,256
192.168.1.1,2024-03-01 22:12:42,POST,/login,500,128
192.168.1.4,2024-03-01 05:59:37,DELETE,/api/user,404,2048
192.168.1.4,2024-03-01 17:19:49,GET,/api/user,500,512
192.168.1.5,2024-03-01 21:36:06,PUT,/login,500,128
192.168.1.2,2024-03-01 11:42:20,PUT,/login,301,128
172.24.1.1,2024-03-01 16:42:13,PATCH,/api/data,403,1024
192.168.1.1,2024-03-01 22:17:55,DELETE,/admin,401,4096
172.143.3.2,2024-03-01 08:02:40,HEAD,/api/user,301,1024
172.24.1.1,2024-03-01 05:48:26,DELETE,/profile,200,1024
172.24.1.1,2024-03-01 23:49:20,POST,/api/data,500,2048
192.168.1.4,2024-03-01 12:06:44,DELETE,/settings,404,1024
192.168.1.5,2024-03-01 06:44:15,PUT,/api/user,404,512
192.168.1.1,2024-03-01 20:58:28,OPTIONS,/settings,200,4096
192.168.1.5,2024-03-01 21:11:42,HEAD,/dashboard,403,128
192.168.1.4,2024-03-01 06:08:38,PUT,/profile,401,1024
192.168.1.4,2024-03-01 23:53:32,POST,/dashboard,404,512
192.168.1.3,2024-03-01 01:28:58,DELETE,/profile,301,1024
192.168.1.2,2024-03-01 11:41:19,HEAD,/home,200,128
192.168.1.5,2024-03-01 18:00:38,HEAD,/api/user,301,2048
192.168.1.5,2024-03-01 12:06:44,PATCH,/home,403,128
192.168.1.3,2024-03-01 10:52:31,PUT,/login,200,128
192.168.1.2,2024-03-01 17:11:50,HEAD,/home,403,4096
192.168.1.1,2024-03-01 03:41:12,PUT,/api/data,200,256
172.143.3.2,2024-03-01 20:14:53,PATCH,/profile,200,4096
172.143.3.2,2024-03-01 05:47:17,GET,/login,500,256
192.168.1.2,2024-03-01 06:12:51,OPTIONS,/settings,500,2048
192.168.1.1,2024-03-01 08:50:29,PATCH,/admin,403,128
192.168.1.5,2024-03-01 19:25:04,DELETE,/api/data,401,256
192.168.1.5,2024-03-01 16:54:25,POST,/settings,404,128
192.168.1.5,2024-03-01 16:18:48,POST,/settings,200,128
172.143.3.2,2024-03-01 19:57:28,OPTIONS,/api/data,201,1024
192.168.1.3,2024-03-01 18:00:38,PATCH,/api/data,401,128
192.168.1.4,2024-03-01 15:29:00,PATCH,/logout,401,2048
192.168.1.3,2024-03-01 18:21:51,DELETE,/home,200,512
172.143.3.2,2024-03-01 09:12:42,GET,/api/data,500,128
192.168.1.1,2024-03-01 21:03:41,DELETE,/api/data,201,512
192.168.1.3,2024-03-01 19:14:52,GET,/admin,404,4096
192.168.1.4,2024-03-01 01:15:46,PATCH,/profile,200,256
192.168.1.1,2024-03-01 22:48:18,DELETE,/settings,201,1024
192.168.1.2,2024-03-01 15:45:24,DELETE,/settings,301,128
192.168.1.2,2024-03-01 19:50:28,PUT,/logout,200,256
192.168.1.2,2024-03-01 22:36:06,DELETE,/logout,201,2048
172.24.1.1,2024-03-01 04:30:01,GET,/login,301,1024
172.143.3.2,2024-03-01 22:04:35,GET,/profile,500,2048
192.168.1.4,2024-03-01 13:15:45,GET,/login,404,2048
192.168.1.1,2024-03-01 17:35:14,PATCH,/api/user,301,4096
172.24.1.1,2024-03-01 15:46:24,PATCH,/api/user,403,1024
172.24.1.1,2024-03-01 15:41:11,PUT,/logout,200,1024
172.24.1.1,2024-03-01 09:48:18,DELETE,/api/data,401,512
192.168.1.4,2024-03-01 18:24:03,POST,/api/user,201,512
192.168.1.5,2024-03-01 03:33:11,PUT,/api/data,500,2048
172.143.3.2,2024-03-01 00:56:27,HEAD,/admin,201,128
192.168.1.2,2024-03-01 08:47:17,POST,/profile,200,1024
192.168.1.3,2024-03-01 14:08:46,HEAD,/logout,404,1024
172.143.3.2,2024-03-01 23:13:43,DELETE,/api/user,200,4096
172.24.1.1,2024-03-01 22:48:18,PUT,/admin,404,4096
172.24.1.1,2024-03-01 11:49:19,POST,/profile,301,2048
192.168.1.5,2024-03-01 12:18:48,DELETE,/login,200,512
172.24.1.1,2024-03-01 02:56:35,PATCH,/profile,500,128
192.168.1.5,2024-03-01 05:31:02,HEAD,/admin,200,4096
172.143.3.2,2024-03-01 19:13:52,GET,/home,401,256
192.168.1.4,2024-03-01 14:33:11,GET,/api/data,401,256
192.168.1.1,2024-03-01 20:22:52,GET,/admin,200,1024
172.143.3.2,2024-03-01 11:37:07,HEAD,/home,201,4096
192.168.1.5,2024-03-01 10:40:19,PATCH,/api/user,404,4096
172.24.1.1,2024-03-01 16:34:04,OPTIONS,/dashboard,301,1024
192.168.1.2,2024-03-01 23:30:08,HEAD,/login,200,256
192.168.1.1,2024-03-01 18:08:38,PUT,/api/user,500,512
172.143.3.2,2024-03-01 00:18:57,OPTIONS,/logout,401,512
192.168.1.5,2024-03-01 09:51:30,GET,/settings,401,128
172.143.3.2,2024-03-01 21:39:18,HEAD,/dashboard,500,1024
192.168.1.3,2024-03-01 11:05:44,HEAD,/login,403,256
192.168.1.2,2024-03-01 17:07:38,OPTIONS,/login,500,256
192.168.1.4,2024-03-01 02:20:59,PUT,/api/data,403,256
192.168.1.3,2024-03-01 16:54:24,OPTIONS,/api/user,500,256
192.168.1.2,2024-03-01 18:20:50,PATCH,/login,500,1024
192.168.1.2,2024-03-01 01:43:21,PATCH,/settings,500,1024
192.168.1.2,2024-03-01 18:36:07,POST,/logout,403,1024
192.168.1.4,2024-03-01 15:45:24,DELETE,/profile,403,512
172.24.1.1,2024-03-01 17:59:37,DELETE,/api/user,301,4096
192.168.1.2,2024-03-01 07:57:28,PATCH,/api/user,201,2048
192.168.1.3,2024-03-01 05:07:38,PATCH,/api/user,301,4096
192.168.1.4,2024-03-01 13:56:34,PUT,/settings,201,1024
192.168.1.2,2024-03-01 21:12:42,POST,/logout,500,1024
192.168.1.1,2024-03-01 11:37:08,HEAD,/dashboard,500,1024
192.168.1.4,2024-03-01 01:39:09,POST,/dashboard,500,512
192.168.1.1,2024-03-01 10:16:55,POST,/logout,200,1024
172.143.3.2,2024-03-01 20:50:28,HEAD,/logout,301,1024
192.168.1.3,2024-03-01 16:22:00,GET,/profile,403,4096
192.168.1.4,2024-03-01 15:53:23,HEAD,/home,301,2048
192.168.1.2,2024-03-01 07:01:39,PUT,/api/user,404,256
192.168.1.1,2024-03-01 18:08:38,POST,/profile,301,128
192.168.1.5,2024-03-01 00:18:56,OPTIONS,/settings,401,1024
192.168.1.5,2024-03-01 01:20:58,HEAD,/admin,403,1024
192.168.1.3,2024-03-01 18:13:51,PATCH,/dashboard,500,256
192.168.1.1,2024-03-01 22:28:06,DELETE,/dashboard,404,1024
192.168.1.4,2024-03-01 18:36:15,HEAD,/profile,404,256
172.24.1.1,2024-03-01 16:43:13,HEAD,/admin,401,2048
192.168.1.5,2024-03-01 14:52:23,PATCH,/login,500,4096
172.24.1.1,2024-03-01 16:10:48,OPTIONS,/profile,403,256
192.168.1.1,2024-03-01 05:47:25,POST,/api/user,301,128
192.168.1.2,2024-03-01 04:30:00,PUT,/dashboard,404,256
192.168.1.1,2024-03-01 08:03:41,DELETE,/home,403,128
192.168.1.1,2024-03-01 07:21:51,POST,/settings,301,2048
172.143.3.2,2024-03-01 18:56:26,OPTIONS,/api/data,401,256
192.168.1.3,2024-03-01 16:46:25,GET,/logout,401,2048
192.168.1.2,2024-03-01 10:28:06,PATCH,/profile,301,2048
192.168.1.3,2024-03-01 12:03:33,PATCH,/admin,201,128
192.168.1.3,2024-03-01 19:57:28,DELETE,/admin,201,2048
172.143.3.2,2024-03-01 03:22:00,GET,/dashboard,201,128
192.168.1.5,2024-03-01 09:47:17,DELETE,/settings,200,1024
172.143.3.2,2024-03-01 17:19:50,DELETE,/home,401,512
192.168.1.5,2024-03-01 14:52:23,PUT,/logout,403,512
192.168.1.5,2024-03-01 16:34:12,HEAD,/home,401,4096
172.143.3.2,2024-03-01 12:27:57,DELETE,/api/data,401,4096
192.168.1.3,2024-03-01 16:06:37,HEAD,/profile,404,256
192.168.1.2,2024-03-01 16:42:13,POST,/login,404,128
192.168.1.1,2024-03-01 08:39:17,POST,/api/user,404,1024
192.168.1.1,2024-03-01 03:58:36,GET,/profile,200,512
192.168.1.5,2024-03-01 03:46:24,HEAD,/home,200,1024
172.24.1.1,2024-03-01 02:44:23,PATCH,/admin,404,1024
192.168.1.5,2024-03-01 05:20:50,GET,/home,403,512
172.24.1.1,2024-03-01 12:31:09,PUT,/api/user,200,512
192.168.1.5,2024-03-01 08:46:17,OPTIONS,/admin,500,512
192.168.1.2,2024-03-01 13:52:22,PUT,/api/data,500,1024
192.168.1.2,2024-03-01 15:09:48,HEAD,/dashboard,404,256
192.168.1.2,2024-03-01 05:59:37,POST,/dashboard,404,1024
192.168.1.1,2024-03-01 09:59:30,POST,/dashboard,201,2048
172.24.1.1,2024-03-01 06:48:26,HEAD,/dashboard,403,2048
192.168.1.1,2024-03-01 19:13:51,PATCH,/dashboard,301,128
192.168.1.2,2024-03-01 04:42:12,PATCH,/api/user,201,4096
192.168.1.1,2024-03-01 21:15:54,DELETE,/settings,401,512
192.168.1.4,2024-03-01 00:30:09,POST,/login,401,128
192.168.1.4,2024-03-01 23:37:07,HEAD,/api/user,301,512
192.168.1.4,2024-03-01 22:12:42,DELETE,/api/data,200,2048
192.168.1.1,2024-03-01 01:55:33,PUT,/dashboard,500,1024
192.168.1.4,2024-03-01 04:42:13,POST,/login,201,512
192.168.1.2,2024-03-01 22:24:54,POST,/profile,401,512
192.168.1.2,2024-03-01 01:31:10,DELETE,/dashboard,500,256
172.24.1.1,2024-03-01 04:30:01,PATCH,/login,200,256
192.168.1.4,2024-03-01 10:52:30,OPTIONS,/admin,200,256
192.168.1.3,2024-03-01 11:14:44,PUT,/api/data,401,4096
192.168.1.4,2024-03-01 18:08:39,PUT,/logout,500,4096
172.143.3.2,2024-03-01 21:51:30,OPTIONS,/logout,301,4096
192.168.1.5,2024-03-01 20:51:29,DELETE,/dashboard,403,2048
192.168.1.4,2024-03-01 16:46:25,HEAD,/admin,201,256
192.168.1.5,2024-03-01 15:17:47,DELETE,/dashboard,401,512
172.24.1.1,2024-03-01 14:44:22,POST,/admin,403,128
172.24.1.1,2024-03-01 23:30:08,PATCH,/api/data,500,2048
172.143.3.2,2024-03-01 05:07:38,GET,/logout,301,4096
192.168.1.5,2024-03-01 02:17:47,GET,/settings,401,2048
192.168.1.4,2024-03-01 13:56:34,GET,/login,403,4096
192.168.1.4,2024-03-01 10:36:07,POST,/home,200,2048
192.168.1.2,2024-03-01 08:38:16,DELETE,/home,500,256
192.168.1.5,2024-03-01 19:49:27,HEAD,/settings,500,4096
192.168.1.3,2024-03-01 07:45:16,GET,/api/data,403,4096
192.168.1.5,2024-03-01 03:45:24,PATCH,/logout,201,512
192.168.1.4,2024-03-01 07:22:52,POST,/profile,404,1024
192.168.1.1,2024-03-01 03:57:36,HEAD,/api/data,404,1024
192.168.1.2,2024-03-01 20:15:53,GET,/admin,404,4096
192.168.1.2,2024-03-01 05:07:37,GET,/home,301,128
192.168.1.4,2024-03-01 23:41:19,OPTIONS,/dashboard,301,1024
192.168.1.1,2024-03-01 16:43:13,HEAD,/profile,403,1024
172.143.3.2,2024-03-01 09:28:06,DELETE,/api/user,500,256
192.168.1.2,2024-03-01 02:20:58,PATCH,/login,500,128
192.168.1.1,2024-03-01 10:37:07,DELETE,/dashboard,200,128
192.168.1.4,2024-03-01 13:15:45,DELETE,/profile,301,2048
192.168.1.5,2024-03-01 17:43:13,PATCH,/api/user,200,512
192.168.1.1,2024-03-01 00:50:20,PUT,/api/user,200,128
172.143.3.2,2024-03-01 19:13:51,OPTIONS,/api/data,404,128
192.168.1.4,2024-03-01 21:11:42,OPTIONS,/api/data,200,1024
192.168.1.5,2024-03-01 09:51:29,POST,/home,500,512
172.24.1.1,2024-03-01 21:11:41,POST,/api/user,500,4096
172.24.1.1,2024-03-01 02:52:23,HEAD,/logout,201,2048
192.168.1.1,2024-03-01 19:34:04,HEAD,/dashboard,200,128
192.168.1.3,2024-03-01 22:36:06,PATCH,/api/user,403,1024
192.168.1.3,2024-03-01 18:56:27,OPTIONS,/home,301,4096
192.168.1.3,2024-03-01 06:00:39,GET,/settings,201,128
192.168.1.4,2024-03-01 04:42:12,PUT,/settings,404,4096
192.168.1.3,2024-03-01 15:17:47,DELETE,/api/data,200,512
172.143.3.2,2024-03-01 09:40:18,PUT,/home,403,2048
192.168.1.5,2024-03-01 06:36:15,GET,/home,404,2048
192.168.1.3,2024-03-01 07:14:52,PUT,/profile,201,4096
192.168.1.5,2024-03-01 02:20:58,DELETE,/profile,404,4096
192.168.1.2,2024-03-01 07:22:52,OPTIONS,/logout,404,128
172.24.1.1,2024-03-01 22:12:43,PATCH,/api/data,200,4096
192.168.1.2,2024-03-01 10:49:19,PUT,/login,404,4096
192.168.1.5,2024-03-01 08:02:40,OPTIONS,/home,404,256
192.168.1.2,2024-03-01 09:12:42,OPTIONS,/profile,301,4096
192.168.1.2,2024-03-01 10:05:43,DELETE,/api/data,404,512
172.143.3.2,2024-03-01 05:56:26,POST,/logout,200,1024
192.168.1.3,2024-03-01 16:22:01,POST,/profile,403,256
192.168.1.4,2024-03-01 07:10:40,HEAD,/profile,404,512
192.168.1.1,2024-03-01 21:35:05,POST,/settings,404,2048
192.168.1.3,2024-03-01 04:42:12,POST,/login,401,1024
192.168.1.4,2024-03-01 21:35:05,OPTIONS,/api/data,200,512
192.168.1.3,2024-03-01 18:20:50,PUT,/api/data,401,2048
192.168.1.1,2024-03-01 07:49:19,PATCH,/login,401,1024
192.168.1.4,2024-03-01 06:36:14,PUT,/login,404,256
172.143.3.2,2024-03-01 15:05:36,DELETE,/admin,403,2048
192.168.1.1,2024-03-01 21:51:29,POST,/settings,301,256
192.168.1.3,2024-03-01 08:38:08,PUT,/settings,201,4096
172.24.1.1,2024-03-01 06:56:27,DELETE,/profile,500,128
172.24.1.1,2024-03-01 03:05:35,POST,/settings,301,128
172.24.1.1,2024-03-01 04:10:49,POST,/api/data,401,1024
192.168.1.4,2024-03-01 23:18:56,GET,/settings,403,4096
172.24.1.1,2024-03-01 21:47:17,GET,/login,403,512
192.168.1.4,2024-03-01 18:33:03,DELETE,/logout,200,4096
192.168.1.2,2024-03-01 15:34:12,DELETE,/profile,500,1024
192.168.1.3,2024-03-01 18:56:26,PUT,/profile,500,1024
172.143.3.2,2024-03-01 20:26:04,POST,/logout,401,4096
192.168.1.4,2024-03-01 19:01:39,POST,/admin,404,4096
192.168.1.1,2024-03-01 14:32:10,DELETE,/logout,301,4096
192.168.1.4,2024-03-01 04:22:00,OPTIONS,/logout,200,512
192.168.1.5,2024-03-01 10:01:31,HEAD,/home,201,512
172.24.1.1,2024-03-01 08:46:17,HEAD,/api/user,200,128
192.168.1.5,2024-03-01 02:33:03,GET,/home,403,512
192.168.1.2,2024-03-01 16:18:48,HEAD,/dashboard,401,4096
192.168.1.1,2024-03-01 11:41:19,GET,/profile,200,256
192.168.1.2,2024-03-01 09:40:18,DELETE,/profile,201,512
172.24.1.1,2024-03-01 16:54:25,HEAD,/profile,403,256
172.143.3.2,2024-03-01 16:10:49,PUT,/api/data,301,512
192.168.1.4,2024-03-01 12:50:20,PUT,/api/data,200,2048
192.168.1.2,2024-03-01 20:02:40,HEAD,/api/data,403,256
192.168.1.5,2024-03-01 21:47:18,PUT,/dashboard,500,4096
192.168.1.3,2024-03-01 20:22:53,DELETE,/api/user,404,1024
172.24.1.1,2024-03-01 22:04:43,HEAD,/profile,201,128
192.168.1.2,2024-03-01 15:46:24,DELETE,/home,500,2048
192.168.1.3,2024-03-01 08:15:53,DELETE,/login,401,2048
172.143.3.2,2024-03-01 20:02:41,OPTIONS,/dashboard,403,2048
172.24.1.1,2024-03-01 09:27:05,PUT,/dashboard,500,1024
192.168.1.5,2024-03-01 20:02:32,OPTIONS,/api/user,301,1024
192.168.1.2,2024-03-01 19:26:56,HEAD,/login,404,2048
192.168.1.5,2024-03-01 20:03:41,POST,/logout,301,128
172.24.1.1,2024-03-01 12:50:21,DELETE,/settings,403,256
192.168.1.1,2024-03-01 10:48:19,DELETE,/dashboard,201,512
192.168.1.4,2024-03-01 00:26:57,DELETE,/login,404,256
172.143.3.2,2024-03-01 19:50:28,PATCH,/home,500,512
192.168.1.1,2024-03-01 06:20:50,PUT,/login,401,512
192.168.1.4,2024-03-01 03:45:24,PATCH,/api/user,404,128
192.168.1.3,2024-03-01 20:38:17,DELETE,/admin,500,2048
192.168.1.5,2024-03-01 19:13:52,OPTIONS,/dashboard,201,256
192.168.1.5,2024-03-01 14:41:11,GET,/dashboard,404,4096
192.168.1.4,2024-03-01 10:28:07,PATCH,/logout,200,1024
192.168.1.5,2024-03-01 04:31:01,HEAD,/admin,403,4096
172.24.1.1,2024-03-01 06:37:15,DELETE,/api/data,301,128
192.168.1.3,2024-03-01 19:34:04,HEAD,/logout,401,256
172.143.3.2,2024-03-01 17:35:13,POST,/profile,401,128
192.168.1.5,2024-03-01 03:33:11,HEAD,/api/user,200,512
172.143.3.2,2024-03-01 13:28:58,GET,/home,201,2048
192.168.1.5,2024-03-01 20:15:53,PATCH,/api/data,403,256
192.168.1.4,2024-03-01 12:54:33,HEAD,/settings,404,2048
192.168.1.5,2024-03-01 23:41:20,OPTIONS,/home,301,128
192.168.1.5,2024-03-01 00:27:57,OPTIONS,/profile,403,128
192.168.1.1,2024-03-01 14:16:47,OPTIONS,/login,301,4096
192.168.1.4,2024-03-01 08:34:04,GET,/home,301,512
192.168.1.3,2024-03-01 23:37:07,PATCH,/home,404,2048
172.24.1.1,2024-03-01 21:04:42,OPTIONS,/logout,201,256
192.168.1.4,2024-03-01 00:50:20,PUT,/api/data,301,256
192.168.1.5,2024-03-01 17:32:02,OPTIONS,/home,401,2048
172.143.3.2,2024-03-01 05:08:38,POST,/profile,201,128
192.168.1.4,2024-03-01 18:08:38,GET,/home,401,256
192.168.1.4,2024-03-01 22:16:54,PATCH,/profile,404,1024
172.24.1.1,2024-03-01 14:29:59,PUT,/settings,200,512
192.168.1.4,2024-03-01 11:42:20,HEAD,/dashboard,404,1024
192.168.1.2,2024-03-01 09:15:53,DELETE,/api/user,200,128
172.143.3.2,2024-03-01 15:17:47,POST,/admin,200,256
192.168.1.1,2024-03-01 22:13:43,GET,/settings,401,128
192.168.1.1,2024-03-01 16:07:37,DELETE,/dashboard,301,4096
192.168.1.1,2024-03-01 14:52:23,DELETE,/admin,404,1024
192.168.1.5,2024-03-01 15:53:24,PUT,/home,500,1024
192.168.1.3,2024-03-01 00:06:45,PATCH,/api/data,200,512
172.143.3.2,2024-03-01 00:42:21,PATCH,/api/user,401,256
172.24.1.1,2024-03-01 10:04:43,GET,/settings,201,4096
192.168.1.5,2024-03-01 12:43:21,PATCH,/logout,201,1024
192.168.1.1,2024-03-01 12:31:09,HEAD,/profile,401,512
192.168.1.3,2024-03-01 22:48:18,POST,/settings,201,512
192.168.1.3,2024-03-01 13:52:22,POST,/settings,200,1024
172.143.3.2,2024-03-01 10:37:07,OPTIONS,/login,301,1024
192.168.1.5,2024-03-01 20:02:40,PATCH,/logout,403,256
172.143.3.2,2024-03-01 16:55:25,PATCH,/profile,404,512
192.168.1.4,2024-03-01 22:29:07,GET,/login,403,256
192.168.1.1,2024-03-01 07:37:15,GET,/home,201,4096
192.168.1.3,2024-03-01 00:54:33,PATCH,/profile,404,256
172.143.3.2,2024-03-01 15:33:11,PUT,/dashboard,401,2048
192.168.1.5,2024-03-01 19:46:16,HEAD,/logout,201,512
192.168.1.1,2024-03-01 04:22:01,HEAD,/profile,401,1024
172.24.1.1,2024-03-01 20:58:28,PUT,/profile,403,128
172.143.3.2,2024-03-01 11:14:44,OPTIONS,/settings,301,256
172.143.3.2,2024-03-01 16:54:25,PUT,/admin,401,2048
192.168.1.3,2024-03-01 00:54:32,GET,/logout,301,128
192.168.1.5,2024-03-01 02:29:59,DELETE,/logout,201,512
192.168.1.1,2024-03-01 09:35:05,GET,/admin,200,128
192.168.1.1,2024-03-01 00:55:33,PATCH,/login,301,512
172.24.1.1,2024-03-01 05:47:25,DELETE,/profile,404,2048
192.168.1.3,2024-03-01 07:46:16,POST,/settings,301,128
192.168.1.5,2024-03-01 21:11:41,PUT,/profile,200,1024
192.168.1.1,2024-03-01 21:03:41,DELETE,/api/user,201,256
192.168.1.4,2024-03-01 07:09:39,HEAD,/login,500,256
172.143.3.2,2024-03-01 16:22:01,HEAD,/dashboard,301,256
192.168.1.5,2024-03-01 05:23:02,PUT,/profile,403,1024
192.168.1.3,2024-03-01 16:54:24,OPTIONS,/api/data,500,4096
192.168.1.1,2024-03-01 08:46:17,DELETE,/api/data,200,128
192.168.1.2,2024-03-01 09:52:30,POST,/settings,201,512
192.168.1.4,2024-03-01 12:26:56,PATCH,/profile,401,512
172.143.3.2,2024-03-01 07:25:03,OPTIONS,/login,301,128
192.168.1.2,2024-03-01 21:47:18,GET,/api/data,201,4096
192.168.1.4,2024-03-01 02:52:23,OPTIONS,/settings,404,1024
192.168.1.5,2024-03-01 09:40:18,DELETE,/dashboard,404,512
192.168.1.3,2024-03-01 09:36:06,HEAD,/api/data,201,1024
172.24.1.1,2024-03-01 15:17:48,OPTIONS,/admin,401,1024
